"Publication_Year","Table","Health_Indicator_Desc","Strata","Strata_Name","County","Rank_Order","Denominator_Total","Denominator_Average","Denominator_Label","Denominator_Year_Period","Numerator_Total","Numerator_Average","Numerator_Label","Numerator_Year_Period","Rate_Multiplier","Rate/Percentage","Rate/Percentage_Label","Age-Adjusted_Rate","Age-Adjusted_Rate_Label","Lower_Confidence_Limit","Upper_Confidence_Limit","Healthy_People_Decade","Healthy_People_Objective_Number","Healthy_People_Objective_Target","Healthy_People_Objective_Met","Denominator_Annotation_Code","Numerator_Annotation_Code","Rates_Annotation_Code","Annotation_Desc"
2022,2,Deaths Due to All Cancers,Total Population,Total Population,Glenn,49,29072,29072.0,Population,2019,174,58.0,Deaths,2018-2020,100000,199.5,Crude Death Rate,160.7,Age-Adjusted Death Rate,136.6,184.9,2020,C-1,161.4,Y,,,,
2022,2,Deaths Due to All Cancers,Total Population,Total Population,Tehama,50,65163,65163.0,Population,2019,454,151.3,Deaths,2018-2020,100000,232.2,Crude Death Rate,163.9,Age-Adjusted Death Rate,148.4,179.5,2020,C-1,161.4,N,,,,
2022,2,Deaths Due to All Cancers,Total Population,Total Population,Siskiyou,51,44000,44000.0,Population,2019,394,131.3,Deaths,2018-2020,100000,298.5,Crude Death Rate,166.3,Age-Adjusted Death Rate,148.8,183.9,2020,C-1,161.4,N,,,,
2022,2,Deaths Due to All Cancers,Total Population,Total Population,Shasta,52,177620,177620.0,Population,2019,1326,442.0,Deaths,2018-2020,100000,248.8,Crude Death Rate,168.1,Age-Adjusted Death Rate,158.8,177.4,2020,C-1,161.4,N,,,,
2022,2,Deaths Due to All Cancers,Total Population,Total Population,Yuba,53,78061,78061.0,Population,2019,402,134.0,Deaths,2018-2020,100000,171.7,Crude Death Rate,168.4,Age-Adjusted Death Rate,151.6,185.3,2020,C-1,161.4,N,,,,
2022,2,Deaths Due to All Cancers,Total Population,Total Population,Humboldt,54,133820,133820.0,Population,2019,914,304.7,Deaths,2018-2020,100000,227.7,Crude Death Rate,169.2,Age-Adjusted Death Rate,157.9,180.6,2020,C-1,161.4,N,,,,
2022,2,Deaths Due to All Cancers,Total Population,Total Population,Butte,55,214532,214532.0,Population,2019,1455,485.0,Deaths,2018-2020,100000,226.1,Crude Death Rate,170.8,Age-Adjusted Death Rate,161.7,179.9,2020,C-1,161.4,N,,,,
2022,2,Deaths Due to All Cancers,Total Population,Total Population,Del Norte,56,27207,27207.0,Population,2019,199,66.3,Deaths,2018-2020,100000,243.8,Crude Death Rate,172.1,Age-Adjusted Death Rate,147.7,196.6,2020,C-1,161.4,N,,,,
2022,2,Deaths Due to All Cancers,Total Population,Total Population,Lake,57,64080,64080.0,Population,2019,548,182.7,Deaths,2018-2020,100000,285.1,Crude Death Rate,178.4,Age-Adjusted Death Rate,162.7,194.1,2020,C-1,161.4,N,,,,
2022,2,Deaths Due to All Cancers,Total Population,Total Population,Alpine,58,1123,1123.0,Population,2019,14,4.7,Deaths,2018-2020,100000,415.6,Crude Death Rate,277.5,Age-Adjusted Death Rate,138.5,496.5,2020,C-1,161.4,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Mono,1,13585,13585.0,Population,2019,1,0.3,Deaths,2018-2020,100000,2.5,Crude Death Rate,1.4,Age-Adjusted Death Rate,0.0,7.6,2020,C-5,14.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Trinity,2,13374,13374.0,Population,2019,5,1.7,Deaths,2018-2020,100000,12.5,Crude Death Rate,4.9,Age-Adjusted Death Rate,1.6,11.4,2020,C-5,14.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Benito,3,62051,62051.0,Population,2019,15,5.0,Deaths,2018-2020,100000,8.1,Crude Death Rate,8.1,Age-Adjusted Death Rate,4.4,13.6,2020,C-5,14.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Mateo,4,776002,776002.0,Population,2019,260,86.7,Deaths,2018-2020,100000,11.2,Crude Death Rate,8.2,Age-Adjusted Death Rate,7.2,9.2,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Santa Clara,5,1960932,1960932.0,Population,2019,645,215.0,Deaths,2018-2020,100000,11.0,Crude Death Rate,9.1,Age-Adjusted Death Rate,8.4,9.9,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Marin,6,260969,260969.0,Population,2019,120,40.0,Deaths,2018-2020,100000,15.3,Crude Death Rate,9.1,Age-Adjusted Death Rate,7.4,10.8,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Sierra,7,3127,3127.0,Population,2019,2,0.7,Deaths,2018-2020,100000,21.3,Crude Death Rate,9.3,Age-Adjusted Death Rate,1.1,33.4,2020,C-5,14.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Modoc,8,9458,9458.0,Population,2019,6,2.0,Deaths,2018-2020,100000,21.1,Crude Death Rate,9.7,Age-Adjusted Death Rate,3.6,21.2,2020,C-5,14.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Sutter,9,102808,102808.0,Population,2019,36,12.0,Deaths,2018-2020,100000,11.7,Crude Death Rate,9.8,Age-Adjusted Death Rate,6.8,13.6,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Monterey,10,443397,443397.0,Population,2019,140,46.7,Deaths,2018-2020,100000,10.5,Crude Death Rate,10.0,Age-Adjusted Death Rate,8.3,11.7,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Francisco,11,897114,897114.0,Population,2019,365,121.7,Deaths,2018-2020,100000,13.6,Crude Death Rate,10.2,Age-Adjusted Death Rate,9.1,11.2,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Orange,12,3195197,3195197.0,Population,2019,1215,405.0,Deaths,2018-2020,100000,12.7,Crude Death Rate,10.5,Age-Adjusted Death Rate,9.9,11.1,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Lassen,13,28972,28972.0,Population,2019,11,3.7,Deaths,2018-2020,100000,12.7,Crude Death Rate,10.6,Age-Adjusted Death Rate,5.3,19.0,2020,C-5,14.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Yolo,14,220723,220723.0,Population,2019,68,22.7,Deaths,2018-2020,100000,10.3,Crude Death Rate,10.8,Age-Adjusted Death Rate,8.4,13.8,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,El Dorado,15,188818,188818.0,Population,2019,97,32.3,Deaths,2018-2020,100000,17.1,Crude Death Rate,11.0,Age-Adjusted Death Rate,8.9,13.5,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Mariposa,16,17842,17842.0,Population,2019,13,4.3,Deaths,2018-2020,100000,24.3,Crude Death Rate,11.0,Age-Adjusted Death Rate,5.8,18.8,2020,C-5,14.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Santa Barbara,17,452066,452066.0,Population,2019,181,60.3,Deaths,2018-2020,100000,13.3,Crude Death Rate,11.1,Age-Adjusted Death Rate,9.4,12.7,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Luis Obispo,18,277276,277276.0,Population,2019,140,46.7,Deaths,2018-2020,100000,16.8,Crude Death Rate,11.1,Age-Adjusted Death Rate,9.2,13.0,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Napa,19,139874,139874.0,Population,2019,64,21.3,Deaths,2018-2020,100000,15.3,Crude Death Rate,11.1,Age-Adjusted Death Rate,8.5,14.3,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Diego,20,3346937,3346937.0,Population,2019,1297,432.3,Deaths,2018-2020,100000,12.9,Crude Death Rate,11.2,Age-Adjusted Death Rate,10.6,11.8,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Alameda,21,1668965,1668965.0,Population,2019,640,213.3,Deaths,2018-2020,100000,12.8,Crude Death Rate,11.2,Age-Adjusted Death Rate,10.3,12.1,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Calaveras,22,44403,44403.0,Population,2019,29,9.7,Deaths,2018-2020,100000,21.8,Crude Death Rate,11.2,Age-Adjusted Death Rate,7.3,16.4,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Amador,23,37724,37724.0,Population,2019,25,8.3,Deaths,2018-2020,100000,22.1,Crude Death Rate,11.3,Age-Adjusted Death Rate,7.1,17.1,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Contra Costa,24,1147269,1147269.0,Population,2019,504,168.0,Deaths,2018-2020,100000,14.6,Crude Death Rate,11.5,Age-Adjusted Death Rate,10.5,12.5,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Ventura,25,844213,844213.0,Population,2019,361,120.3,Deaths,2018-2020,100000,14.3,Crude Death Rate,11.6,Age-Adjusted Death Rate,10.3,12.8,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Santa Cruz,26,272185,272185.0,Population,2019,116,38.7,Deaths,2018-2020,100000,14.2,Crude Death Rate,11.6,Age-Adjusted Death Rate,9.4,13.8,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Imperial,27,188962,188962.0,Population,2019,71,23.7,Deaths,2018-2020,100000,12.5,Crude Death Rate,11.6,Age-Adjusted Death Rate,9.0,14.7,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,CALIFORNIA,,39761195,39761195.0,Population,2019,16595,5531.7,Deaths,2018-2020,100000,13.9,Crude Death Rate,11.9,Age-Adjusted Death Rate,11.7,12.1,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Kings,28,153522,153522.0,Population,2019,47,15.7,Deaths,2018-2020,100000,10.2,Crude Death Rate,12.1,Age-Adjusted Death Rate,8.8,16.1,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Kern,29,909697,909697.0,Population,2019,305,101.7,Deaths,2018-2020,100000,11.2,Crude Death Rate,12.2,Age-Adjusted Death Rate,10.8,13.6,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Placer,30,394626,394626.0,Population,2019,217,72.3,Deaths,2018-2020,100000,18.3,Crude Death Rate,12.2,Age-Adjusted Death Rate,10.5,13.9,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Del Norte,31,27207,27207.0,Population,2019,14,4.7,Deaths,2018-2020,100000,17.2,Crude Death Rate,12.2,Age-Adjusted Death Rate,6.5,20.8,2020,C-5,14.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Los Angeles,32,10210966,10210966.0,Population,2019,4344,1448.0,Deaths,2018-2020,100000,14.2,Crude Death Rate,12.3,Age-Adjusted Death Rate,11.9,12.7,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Madera,33,157686,157686.0,Population,2019,61,20.3,Deaths,2018-2020,100000,12.9,Crude Death Rate,12.3,Age-Adjusted Death Rate,9.3,15.8,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Plumas,34,18450,18450.0,Population,2019,12,4.0,Deaths,2018-2020,100000,21.7,Crude Death Rate,12.3,Age-Adjusted Death Rate,5.3,24.2,2020,C-5,14.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Sonoma,35,495058,495058.0,Population,2019,263,87.7,Deaths,2018-2020,100000,17.7,Crude Death Rate,12.4,Age-Adjusted Death Rate,10.9,14.0,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Nevada,36,97808,97808.0,Population,2019,60,20.0,Deaths,2018-2020,100000,20.4,Crude Death Rate,12.4,Age-Adjusted Death Rate,9.2,16.5,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Colusa,37,22045,22045.0,Population,2019,9,3.0,Deaths,2018-2020,100000,13.6,Crude Death Rate,12.7,Age-Adjusted Death Rate,5.8,24.0,2020,C-5,14.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Riverside,38,2428464,2428464.0,Population,2019,1104,368.0,Deaths,2018-2020,100000,15.2,Crude Death Rate,12.8,Age-Adjusted Death Rate,12.1,13.6,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Glenn,39,29072,29072.0,Population,2019,14,4.7,Deaths,2018-2020,100000,16.1,Crude Death Rate,13.3,Age-Adjusted Death Rate,7.2,22.2,2020,C-5,14.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Humboldt,40,133820,133820.0,Population,2019,74,24.7,Deaths,2018-2020,100000,18.4,Crude Death Rate,13.5,Age-Adjusted Death Rate,10.5,17.1,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Joaquin,41,767935,767935.0,Population,2019,316,105.3,Deaths,2018-2020,100000,13.7,Crude Death Rate,13.7,Age-Adjusted Death Rate,12.1,15.2,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Fresno,42,1018437,1018437.0,Population,2019,410,136.7,Deaths,2018-2020,100000,13.4,Crude Death Rate,13.8,Age-Adjusted Death Rate,12.5,15.2,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Merced,43,281592,281592.0,Population,2019,104,34.7,Deaths,2018-2020,100000,12.3,Crude Death Rate,13.8,Age-Adjusted Death Rate,11.1,16.5,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Sacramento,44,1548760,1548760.0,Population,2019,712,237.3,Deaths,2018-2020,100000,15.3,Crude Death Rate,13.9,Age-Adjusted Death Rate,12.8,14.9,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Shasta,45,177620,177620.0,Population,2019,102,34.0,Deaths,2018-2020,100000,19.1,Crude Death Rate,13.9,Age-Adjusted Death Rate,11.1,16.7,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Solano,46,439990,439990.0,Population,2019,223,74.3,Deaths,2018-2020,100000,16.9,Crude Death Rate,14.0,Age-Adjusted Death Rate,12.1,15.8,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Tulare,47,477731,477731.0,Population,2019,190,63.3,Deaths,2018-2020,100000,13.3,Crude Death Rate,14.2,Age-Adjusted Death Rate,12.2,16.3,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Butte,48,214532,214532.0,Population,2019,120,40.0,Deaths,2018-2020,100000,18.6,Crude Death Rate,14.3,Age-Adjusted Death Rate,11.6,16.9,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Siskiyou,49,44000,44000.0,Population,2019,37,12.3,Deaths,2018-2020,100000,28.0,Crude Death Rate,14.3,Age-Adjusted Death Rate,10.0,19.7,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Yuba,50,78061,78061.0,Population,2019,34,11.3,Deaths,2018-2020,100000,14.5,Crude Death Rate,14.4,Age-Adjusted Death Rate,9.8,20.3,2020,C-5,14.5,Y,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Stanislaus,51,554212,554212.0,Population,2019,252,84.0,Deaths,2018-2020,100000,15.2,Crude Death Rate,14.8,Age-Adjusted Death Rate,13.0,16.7,2020,C-5,14.5,N,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Tehama,52,65163,65163.0,Population,2019,41,13.7,Deaths,2018-2020,100000,21.0,Crude Death Rate,14.8,Age-Adjusted Death Rate,10.5,20.4,2020,C-5,14.5,N,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Inyo,53,18463,18463.0,Population,2019,11,3.7,Deaths,2018-2020,100000,19.9,Crude Death Rate,14.8,Age-Adjusted Death Rate,6.8,28.1,2020,C-5,14.5,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,San Bernardino,54,2176150,2176150.0,Population,2019,942,314.0,Deaths,2018-2020,100000,14.4,Crude Death Rate,15.0,Age-Adjusted Death Rate,14.1,16.0,2020,C-5,14.5,N,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Tuolumne,55,52557,52557.0,Population,2019,39,13.0,Deaths,2018-2020,100000,24.7,Crude Death Rate,15.3,Age-Adjusted Death Rate,10.5,21.6,2020,C-5,14.5,N,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Mendocino,56,88125,88125.0,Population,2019,61,20.3,Deaths,2018-2020,100000,23.1,Crude Death Rate,16.2,Age-Adjusted Death Rate,12.2,21.1,2020,C-5,14.5,N,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Lake,57,64080,64080.0,Population,2019,48,16.0,Deaths,2018-2020,100000,25.0,Crude Death Rate,16.3,Age-Adjusted Death Rate,11.7,22.1,2020,C-5,14.5,N,,,,
2022,3,Deaths Due to Colorectal Cancer,Total Population,Total Population,Alpine,58,1123,1123.0,Population,2019,2,0.7,Deaths,2018-2020,100000,59.4,Crude Death Rate,46.3,Age-Adjusted Death Rate,5.6,167.4,2020,C-5,14.5,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,4,Deaths Due to Lung Cancer,Total Population,Total Population,Sierra,1,3127,3127.0,Population,2019,2,0.7,Deaths,2018-2020,100000,21.3,Crude Death Rate,8.2,Age-Adjusted Death Rate,1.0,29.8,2020,C-2,45.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,4,Deaths Due to Lung Cancer,Total Population,Total Population,Mono,2,13585,13585.0,Population,2019,4,1.3,Deaths,2018-2020,100000,9.8,Crude Death Rate,8.7,Age-Adjusted Death Rate,2.4,22.3,2020,C-2,45.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,4,Deaths Due to Lung Cancer,Total Population,Total Population,Inyo,3,18463,18463.0,Population,2019,16,5.3,Deaths,2018-2020,100000,28.9,Crude Death Rate,14.3,Age-Adjusted Death Rate,8.2,23.3,2020,C-2,45.5,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,4,Deaths Due to Lung Cancer,Total Population,Total Population,Imperial,4,188962,188962.0,Population,2019,94,31.3,Deaths,2018-2020,100000,16.6,Crude Death Rate,15.7,Age-Adjusted Death Rate,12.7,19.3,2020,C-2,45.5,Y,,,,
2022,4,Deaths Due to Lung Cancer,Total Population,Total Population,Marin,5,260969,260969.0,Population,2019,229,76.3,Deaths,2018-2020,100000,29.2,Crude Death Rate,16.4,Age-Adjusted Death Rate,14.3,18.6,2020,C-2,45.5,Y,,,,
2022,4,Deaths Due to Lung Cancer,Total Population,Total Population,Santa Clara,6,1960932,1960932.0,Population,2019,1205,401.7,Deaths,2018-2020,100000,20.5,Crude Death Rate,17.3,Age-Adjusted Death Rate,16.3,18.3,2020,C-2,45.5,Y,,,,
2022,4,Deaths Due to Lung Cancer,Total Population,Total Population,San Mateo,7,776002,776002.0,Population,2019,575,191.7,Deaths,2018-2020,100000,24.7,Crude Death Rate,17.9,Age-Adjusted Death Rate,16.4,19.4,2020,C-2,45.5,Y,,,,
2022,4,Deaths Due to Lung Cancer,Total Population,Total Population,Monterey,8,443397,443397.0,Population,2019,282,94.0,Deaths,2018-2020,100000,21.2,Crude Death Rate,19.3,Age-Adjusted Death Rate,17.0,21.6,2020,C-2,45.5,Y,,,,
2022,4,Deaths Due to Lung Cancer,Total Population,Total Population,Los Angeles,9,10210966,10210966.0,Population,2019,7283,2427.7,Deaths,2018-2020,100000,23.8,Crude Death Rate,20.6,Age-Adjusted Death Rate,20.1,21.1,2020,C-2,45.5,Y,,,,
2022,4,Deaths Due to Lung Cancer,Total Population,Total Population,San Francisco,10,897114,897114.0,Population,2019,746,248.7,Deaths,2018-2020,100000,27.7,Crude Death Rate,20.6,Age-Adjusted Death Rate,19.1,22.1,2020,C-2,45.5,Y,,,,
2022,4,Deaths Due to Lung Cancer,Total Population,Total Population,Santa Cruz,11,272185,272185.0,Population,2019,211,70.3,Deaths,2018-2020,100000,25.8,Crude Death Rate,21.0,Age-Adjusted Death Rate,18.1,23.9,2020,C-2,45.5,Y,,,,
